mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_classifier__max_features,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.4590101718902588,0.13399883020684408,0.31491737365722655,0.09206553853881781,5,log2,1,10,200,"{'classifier__max_depth': 5, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}",0.3951589588030579,0.40862300503741267,0.3540587487575502,0.37451359810514734,0.4207046061659227,0.3906117833738182,0.02385763945741052,37,0.5470851665164038,0.5810903343688189,0.565513612885058,0.5288905292523247,0.5598721461194806,0.5564903578284172,0.017596719186804916
0.9333409786224365,0.07995432265976772,0.2267467975616455,0.028127394032720656,5,log2,1,10,100,"{'classifier__max_depth': 5, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.3773921008227393,0.3828379066230272,0.35277354130754873,0.39619661807129614,0.4071189279731993,0.38326381895956213,0.01844255419084112,38,0.5256891484875008,0.5571516947124314,0.5491482753129503,0.5166572169668514,0.5389908495469519,0.5375274370053372,0.01481896156469434
1.4734797477722168,0.10482222438019216,0.3071967601776123,0.024027207288484186,5,sqrt,1,10,200,"{'classifier__max_depth': 5, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}",0.36713035083848194,0.3506519828178085,0.35758145290487703,0.37864029051987763,0.419093787925869,0.3746195730013828,0.024145199633670154,39,0.5455433415461134,0.5793962948101837,0.5359467977792892,0.5288031456877366,0.5291571801154181,0.5437693519877482,0.01882084666539516
0.7522988796234131,0.13184204405582126,0.22353515625,0.05147568273859349,5,sqrt,5,2,100,"{'classifier__max_depth': 5, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.40314185432829214,0.3548498079659565,0.3489942146675394,0.36267208633548226,0.38679400275871734,0.3712903932111975,0.02047713416743885,40,0.513129772880819,0.5411813138055814,0.4825051357595223,0.5097132198319911,0.513335448726994,0.5119729782009815,0.018599901154024333
0.9486394405364991,0.12885164846306463,0.28937792778015137,0.061664351831211855,5,sqrt,5,10,100,"{'classifier__max_depth': 5, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.40314185432829214,0.3548498079659565,0.3489942146675394,0.36267208633548226,0.38679400275871734,0.3712903932111975,0.02047713416743885,40,0.513129772880819,0.5411813138055814,0.4825051357595223,0.5097132198319911,0.513335448726994,0.5119729782009815,0.018599901154024333
1.334273910522461,0.13679207768423202,0.2885241985321045,0.043805670784980204,5,log2,5,2,200,"{'classifier__max_depth': 5, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.37487727911434493,0.38208827904551584,0.34369555433430327,0.3582557524310286,0.39590316329985287,0.3709640056450091,0.018254275603831353,42,0.5020257985766602,0.5519881916971482,0.5119146508726296,0.49647680761883467,0.5225332927189369,0.5169877482968419,0.019626915425287796
1.370495367050171,0.11055474074907577,0.28805832862854003,0.057172423689232886,5,log2,5,10,200,"{'classifier__max_depth': 5, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}",0.37487727911434493,0.38208827904551584,0.34369555433430327,0.3582557524310286,0.39590316329985287,0.3709640056450091,0.018254275603831353,42,0.5020257985766602,0.5519881916971482,0.5119146508726296,0.49647680761883467,0.5225332927189369,0.5169877482968419,0.019626915425287796
0.7965724468231201,0.13482831753901592,0.4239501476287842,0.132608945385235,5,log2,5,2,100,"{'classifier__max_depth': 5, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.34568404116697105,0.3611288674617051,0.34404654094777126,0.3881039442021357,0.4106532332920792,0.3699233254141324,0.025783536068859664,44,0.4690668016783473,0.5397590442385815,0.5037214381456369,0.5069634568023766,0.49302302945971777,0.502506754064932,0.022878995729237076
0.7523129940032959,0.06075203864424827,0.312091588973999,0.07021061042120069,5,log2,5,10,100,"{'classifier__max_depth': 5, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.34568404116697105,0.3611288674617051,0.34404654094777126,0.3881039442021357,0.4106532332920792,0.3699233254141324,0.025783536068859664,44,0.4690668016783473,0.5397590442385815,0.5037214381456369,0.5069634568023766,0.49302302945971777,0.502506754064932,0.022878995729237076
1.5722005367279053,0.1061592967280525,0.3091911792755127,0.042794757898803895,5,sqrt,5,2,200,"{'classifier__max_depth': 5, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.38374035867019646,0.3489788194106431,0.35052706561728986,0.3595751023491202,0.39705139102142284,0.3679745474137345,0.019130220174156484,46,0.5149109221296201,0.5457873882185579,0.49311928176216896,0.4935495540296329,0.5107531385688414,0.5116240569417643,0.01922399305800639
1.556895637512207,0.06096850991156958,0.3685117721557617,0.07759537316605032,5,sqrt,5,10,200,"{'classifier__max_depth': 5, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}",0.38374035867019646,0.3489788194106431,0.35052706561728986,0.3595751023491202,0.39705139102142284,0.3679745474137345,0.019130220174156484,46,0.5149109221296201,0.5457873882185579,0.49311928176216896,0.4935495540296329,0.5107531385688414,0.5116240569417643,0.01922399305800639
0.8737496852874755,0.16573204978201464,0.2857357978820801,0.04586703192537331,5,sqrt,1,10,100,"{'classifier__max_depth': 5, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.3548486387542355,0.3629316006269104,0.36564980757638876,0.3648554313464974,0.3914785133301528,0.36795279832683697,0.01237164612709836,48,0.5176259812772429,0.5762161091265212,0.5200166100310436,0.5153940831002851,0.5417121668654156,0.5341929900801017,0.02302744010750426
